SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2021-06-08 16:02:01.8660,00:37,60,2,2021-06-08 16:02:01.6650,1623160921.6653352,-0.005126092117279768,0.013076335191726685,-0.011451158672571182,0.18049630522727966,-0.18161018192768097,-0.9704741835594177
0,2021-06-08 16:02:01.8660,00:37,60,2,2021-06-08 16:02:01.6820,1623160921.681861,-0.0006639655912294984,0.0197901651263237,-0.015608885325491428,0.18132027983665466,-0.17781075835227966,-0.970428466796875
0,2021-06-08 16:02:01.8660,00:37,60,2,2021-06-08 16:02:01.6860,1623160921.686119,0.006243208888918161,0.017606904730200768,-0.017906926572322845,0.18051156401634216,-0.18035894632339478,-0.9703826308250427
0,2021-06-08 16:02:01.8660,00:37,60,2,2021-06-08 16:02:01.7090,1623160921.709017,-0.006517194211483002,0.013226005248725414,-0.01925848051905632,0.18180856108665466,-0.18013009428977966,-0.9698485732078552
0,2021-06-08 16:02:01.8660,00:37,60,2,2021-06-08 16:02:01.7190,1623160921.718546,-0.005837821401655674,0.01505959127098322,-0.015247494913637638,0.18394480645656586,-0.17665109038352966,-0.9680480360984802
0,2021-06-08 16:02:01.8660,00:37,60,2,2021-06-08 16:02:01.7400,1623160921.740411,-0.002655929885804653,0.013868359848856926,-0.016898121684789658,0.18434152007102966,-0.17434699833393097,-0.971649169921875
0,2021-06-08 16:02:01.8660,00:37,60,2,2021-06-08 16:02:01.8020,1623160921.8019218,-0.011352987959980965,0.015493154525756836,-0.013699932023882866,0.18653880059719086,-0.17510995268821716,-0.9669188857078552
0,2021-06-08 16:02:01.8660,00:37,60,2,2021-06-08 16:02:01.8020,1623160921.8019772,0.004368131514638662,0.008378786034882069,-0.008914231322705746,0.18626412749290466,-0.17686471343040466,-0.966766357421875
0,2021-06-08 16:02:01.8660,00:37,60,2,2021-06-08 16:02:01.8020,1623160921.801993,0.0004753888351842761,0.0043760547414422035,-0.011100154370069504,0.18377692997455597,-0.17350775003433228,-0.9678344130516052
0,2021-06-08 16:02:01.8660,00:37,60,2,2021-06-08 16:02:01.8020,1623160921.802013,0.014509874396026134,0.008944175206124783,-0.00981065072119236,0.18197640776634216,-0.17115792632102966,-0.96826171875
0,2021-06-08 16:02:01.8660,00:37,60,2,2021-06-08 16:02:01.8140,1623160921.813761,-0.0016953537706285715,0.005673280451446772,-0.006131493952125311,0.18667611479759216,-0.17526252567768097,-0.9683226943016052
